ID_Pedido,Data_Pedido,Data_Entrega_Prevista,Data_Entrega_Real,ID_Fornecedor,Nome_Fornecedor,Categoria_Produto,Produto,Qtd,Preco_Unitario_Negociado,Preco_Tabela,Status_Entrega
PO-10202,2023-05-14,2023-05-31,2023-05-29,105,Química Inovadora,Embalagem,Pallet Padrão,152,60.81,59.27,Entregue
PO-10203,2023-01-10,2023-01-22,2023-01-21,107,Componentes BR,MRO,Ferramentas de Corte,128,10.03,10.81,Entregue
PO-10204,2023-06-14,2023-06-26,2023-07-02,108,Importadora Oriente,Embalagem,Pallet Padrão,327,172.56,201.43,Entregue
PO-10205,2023-02-27,2023-03-18,2023-03-18,107,Componentes BR,Matéria-Prima,Bobina de Aço,78,25.72,29.81,Entregue
PO-10206,2023-06-19,2023-07-07,2023-07-16,106,Transportes & Log,Embalagem,Filme Stretch,134,216.31,248.13,Entregue
PO-10207,2023-06-07,2023-06-27,2023-07-07,104,Global Embalagens,Componentes,Parafuso Inox,456,55.93,62.91,Entregue
PO-10208,2023-11-05,2023-11-18,2023-11-16,107,Componentes BR,Matéria-Prima,Chapa de Alumínio,223,229.41,266.52,Entregue
PO-10209,2023-11-24,2023-12-09,2023-12-06,105,Química Inovadora,MRO,Luvas de Proteção,411,313.22,331.41,Entregue
PO-10210,2023-11-01,2023-11-18,2023-11-15,106,Transportes & Log,MRO,Ferramentas de Corte,339,400.97,440.26,Entregue
PO-10211,2023-06-02,2023-06-15,2023-06-26,103,Eletrônicos Tech,MRO,Óleo Lubrificante,29,10.29,11.56,Entregue
PO-10212,2023-03-04,2023-03-19,2023-03-18,104,Global Embalagens,Componentes,Parafuso Inox,166,285.0,317.68,Entregue
PO-10213,2023-08-04,2023-08-10,2023-08-08,101,Metalúrgica AçoForte,MRO,Ferramentas de Corte,360,287.46,297.24,Entregue
PO-10214,2023-11-30,2023-12-06,2023-12-14,104,Global Embalagens,Matéria-Prima,Polímero Granulado,100,151.74,162.42,Entregue
PO-10215,2023-01-02,2023-01-21,2023-01-21,108,Importadora Oriente,Matéria-Prima,Chapa de Alumínio,276,180.91,196.52,Entregue
PO-10216,2023-10-26,2023-11-14,2023-11-12,103,Eletrônicos Tech,Componentes,Sensor Óptico,92,195.36,208.42,Entregue
PO-10217,2023-07-14,2023-07-24,2023-08-07,104,Global Embalagens,Matéria-Prima,Bobina de Aço,220,426.55,471.03,Entregue
PO-10218,2023-08-14,2023-09-03,2023-09-09,104,Global Embalagens,Matéria-Prima,Bobina de Aço,486,325.95,322.89,Entregue
PO-10219,2023-08-14,2023-08-22,2023-08-20,108,Importadora Oriente,Componentes,Microchip X1,269,208.56,220.22,Entregue
PO-10220,2023-04-26,2023-05-02,2023-04-30,102,Plásticos do Sul,MRO,Óleo Lubrificante,150,279.47,284.84,Entregue
PO-10221,2023-01-15,2023-01-21,2023-02-04,106,Transportes & Log,Componentes,Sensor Óptico,399,220.79,230.54,Entregue
PO-10222,2023-03-13,2023-03-27,2023-03-26,105,Química Inovadora,Embalagem,Filme Stretch,368,223.89,235.53,Entregue
PO-10223,2023-04-14,2023-04-24,2023-04-23,107,Componentes BR,MRO,Óleo Lubrificante,404,114.66,133.12,Entregue
PO-10224,2023-01-12,2023-01-18,2023-01-16,108,Importadora Oriente,Componentes,Parafuso Inox,398,81.43,90.99,Entregue
PO-10225,2023-08-11,2023-08-23,2023-08-20,107,Componentes BR,Matéria-Prima,Resina Epóxi,484,206.3,203.96,Entregue
PO-10226,2023-11-27,2023-12-04,2023-12-02,102,Plásticos do Sul,Embalagem,Caixa Papelão G,95,31.65,33.14,Entregue
PO-10227,2023-04-28,2023-05-16,2023-05-25,108,Importadora Oriente,Matéria-Prima,Bobina de Aço,331,396.37,392.61,Entregue
PO-10228,2023-11-17,2023-11-25,2023-11-25,105,Química Inovadora,Embalagem,Pallet Padrão,444,327.17,351.8,Entregue
PO-10229,2023-08-01,2023-08-14,2023-08-11,104,Global Embalagens,MRO,Óleo Lubrificante,127,35.15,40.73,Entregue
PO-10230,2023-07-22,2023-07-27,2023-07-27,104,Global Embalagens,MRO,Óleo Lubrificante,217,80.06,82.45,Entregue
PO-10231,2023-08-12,2023-08-21,2023-09-01,103,Eletrônicos Tech,Embalagem,Filme Stretch,276,172.96,167.12,Entregue
PO-10232,2023-05-27,2023-06-07,2023-06-11,107,Componentes BR,Componentes,Parafuso Inox,237,84.61,83.64,Entregue
PO-10233,2023-05-19,2023-06-05,2023-06-04,105,Química Inovadora,Matéria-Prima,Polímero Granulado,421,69.14,71.54,Entregue
PO-10234,2023-02-03,2023-02-18,2023-02-15,104,Global Embalagens,MRO,Ferramentas de Corte,398,173.61,165.42,Entregue
PO-10235,2023-01-27,2023-02-15,2023-02-15,101,Metalúrgica AçoForte,Matéria-Prima,Bobina de Aço,473,73.42,74.21,Entregue
PO-10236,2023-11-09,2023-11-22,2023-11-22,105,Química Inovadora,Componentes,Placa de Circuito,44,452.66,465.23,Entregue
PO-10237,2023-11-07,2023-11-26,2023-11-25,108,Importadora Oriente,Embalagem,Caixa Papelão G,327,275.69,318.19,Entregue
PO-10238,2023-09-14,2023-09-24,,108,Importadora Oriente,Matéria-Prima,Polímero Granulado,459,396.54,442.24,Pendente
PO-10239,2023-12-02,2023-12-20,2023-12-18,101,Metalúrgica AçoForte,MRO,Ferramentas de Corte,210,93.22,90.23,Entregue
PO-10240,2023-01-30,2023-02-10,2023-02-13,107,Componentes BR,Componentes,Placa de Circuito,210,215.73,241.93,Devolvido
PO-10241,2023-09-28,2023-10-16,2023-10-19,104,Global Embalagens,Embalagem,Filme Stretch,294,108.4,103.4,Entregue
PO-10242,2023-08-26,2023-09-10,2023-09-10,107,Componentes BR,Embalagem,Caixa Papelão G,474,254.97,292.94,Entregue
PO-10243,2023-09-09,2023-09-28,2023-09-27,104,Global Embalagens,Embalagem,Pallet Padrão,128,281.93,304.18,Entregue
PO-10244,2023-06-22,2023-07-07,2023-07-17,107,Componentes BR,Embalagem,Pallet Padrão,347,287.27,288.06,Entregue
PO-10245,2023-04-03,2023-04-11,2023-04-14,105,Química Inovadora,Matéria-Prima,Bobina de Aço,399,133.83,139.55,Entregue
PO-10246,2023-08-03,2023-08-20,2023-08-25,101,Metalúrgica AçoForte,Matéria-Prima,Resina Epóxi,181,319.92,334.7,Devolvido
PO-10247,2023-07-13,2023-07-21,2023-07-21,102,Plásticos do Sul,Matéria-Prima,Bobina de Aço,94,32.15,31.28,Entregue
PO-10248,2023-08-29,2023-09-12,2023-09-11,104,Global Embalagens,MRO,Óleo Lubrificante,482,270.94,290.01,Entregue
PO-10249,2023-08-18,2023-08-28,2023-08-27,104,Global Embalagens,MRO,Luvas de Proteção,219,11.6,12.24,Entregue
PO-10250,2023-01-27,2023-02-10,2023-02-07,108,Importadora Oriente,Componentes,Parafuso Inox,139,231.22,257.91,Entregue
PO-10251,2023-01-22,2023-01-31,2023-01-30,103,Eletrônicos Tech,MRO,Ferramentas de Corte,169,16.74,19.11,Entregue
PO-10252,2023-08-04,2023-08-15,2023-08-26,101,Metalúrgica AçoForte,Matéria-Prima,Chapa de Alumínio,264,103.5,100.51,Entregue
PO-10253,2023-12-05,2023-12-23,2023-12-21,106,Transportes & Log,MRO,Luvas de Proteção,249,227.32,230.81,Entregue
PO-10254,2023-12-12,2023-12-28,2023-12-27,107,Componentes BR,Matéria-Prima,Chapa de Alumínio,20,385.62,437.86,Entregue
PO-10255,2023-04-23,2023-05-10,2023-05-09,108,Importadora Oriente,Matéria-Prima,Chapa de Alumínio,26,465.51,499.81,Entregue
PO-10256,2023-10-11,2023-10-26,2023-10-31,106,Transportes & Log,Embalagem,Pallet Padrão,60,69.67,77.42,Entregue
PO-10257,2023-06-25,2023-07-12,2023-07-11,106,Transportes & Log,Matéria-Prima,Bobina de Aço,336,44.67,51.75,Entregue
PO-10258,2023-12-11,2023-12-19,2023-12-28,103,Eletrônicos Tech,Embalagem,Filme Stretch,299,191.32,221.34,Entregue
PO-10259,2023-11-14,2023-12-01,2023-11-28,105,Química Inovadora,Matéria-Prima,Chapa de Alumínio,292,321.7,334.84,Entregue
PO-10260,2023-11-30,2023-12-15,2023-12-13,102,Plásticos do Sul,MRO,Ferramentas de Corte,479,253.03,291.64,Entregue
PO-10261,2023-03-05,2023-03-16,2023-03-13,106,Transportes & Log,Matéria-Prima,Chapa de Alumínio,94,10.51,10.19,Entregue
PO-10262,2023-12-08,2023-12-21,2023-12-20,101,Metalúrgica AçoForte,Embalagem,Filme Stretch,315,280.85,302.32,Entregue
PO-10263,2023-12-11,2023-12-24,2023-12-22,103,Eletrônicos Tech,Componentes,Placa de Circuito,112,33.22,34.26,Entregue
PO-10264,2023-08-25,2023-09-06,,106,Transportes & Log,MRO,Luvas de Proteção,456,239.58,279.42,Pendente
PO-10265,2023-12-28,2024-01-16,2024-01-21,101,Metalúrgica AçoForte,MRO,Ferramentas de Corte,346,408.58,441.9,Devolvido
PO-10266,2023-02-15,2023-02-20,2023-02-20,102,Plásticos do Sul,Componentes,Parafuso Inox,334,437.62,422.96,Entregue
PO-10267,2023-10-27,2023-11-10,2023-11-07,103,Eletrônicos Tech,Componentes,Parafuso Inox,39,357.23,347.84,Entregue
PO-10268,2023-06-19,2023-07-09,2023-07-08,104,Global Embalagens,MRO,Óleo Lubrificante,171,298.93,339.4,Entregue
PO-10269,2023-04-11,2023-04-17,2023-04-21,104,Global Embalagens,Embalagem,Caixa Papelão G,406,364.35,379.04,Entregue
PO-10270,2023-08-12,2023-08-19,2023-08-16,107,Componentes BR,MRO,Óleo Lubrificante,286,83.56,85.13,Entregue
PO-10271,2023-11-04,2023-11-13,2023-11-20,102,Plásticos do Sul,Matéria-Prima,Polímero Granulado,324,292.01,281.6,Entregue
PO-10272,2023-07-07,2023-07-18,2023-07-28,103,Eletrônicos Tech,MRO,Óleo Lubrificante,327,30.91,29.47,Entregue
PO-10273,2023-09-26,2023-10-03,2023-09-30,102,Plásticos do Sul,Matéria-Prima,Polímero Granulado,39,316.05,329.1,Entregue
PO-10274,2023-02-07,2023-02-15,2023-02-14,105,Química Inovadora,Componentes,Placa de Circuito,29,416.02,404.46,Entregue
PO-10275,2023-04-10,2023-04-30,2023-05-14,102,Plásticos do Sul,MRO,Luvas de Proteção,313,74.34,82.59,Entregue
PO-10276,2023-07-05,2023-07-10,2023-07-10,107,Componentes BR,Embalagem,Pallet Padrão,50,78.85,86.86,Entregue
PO-10277,2023-09-05,2023-09-12,,101,Metalúrgica AçoForte,Matéria-Prima,Bobina de Aço,11,160.26,174.77,Pendente
PO-10278,2023-12-14,2023-12-29,2023-12-26,102,Plásticos do Sul,MRO,Luvas de Proteção,343,201.19,211.33,Entregue
PO-10279,2023-07-23,2023-08-10,2023-08-08,107,Componentes BR,Matéria-Prima,Chapa de Alumínio,380,413.16,467.05,Entregue
PO-10280,2023-03-18,2023-03-29,2023-03-27,107,Componentes BR,Componentes,Parafuso Inox,303,346.37,338.95,Entregue
PO-10281,2023-05-09,2023-05-21,2023-05-18,103,Eletrônicos Tech,MRO,Ferramentas de Corte,401,72.99,82.68,Entregue
PO-10282,2023-04-04,2023-04-13,2023-04-18,106,Transportes & Log,Componentes,Microchip X1,274,306.23,307.38,Entregue
PO-10283,2023-12-17,2024-01-03,2024-01-07,103,Eletrônicos Tech,MRO,Ferramentas de Corte,363,84.52,89.44,Devolvido
PO-10284,2023-12-18,2023-12-25,2023-12-28,104,Global Embalagens,Embalagem,Caixa Papelão G,216,220.37,220.26,Entregue
PO-10285,2023-07-22,2023-07-29,2023-07-28,101,Metalúrgica AçoForte,Componentes,Sensor Óptico,185,104.53,102.26,Entregue
PO-10286,2023-06-01,2023-06-20,2023-06-18,108,Importadora Oriente,Matéria-Prima,Polímero Granulado,42,332.11,319.92,Entregue
PO-10287,2023-01-23,2023-01-28,2023-01-27,105,Química Inovadora,MRO,Luvas de Proteção,189,400.47,452.46,Entregue
PO-10288,2023-04-03,2023-04-18,2023-04-23,105,Química Inovadora,Componentes,Placa de Circuito,179,166.2,183.2,Devolvido
PO-10289,2023-10-20,2023-10-29,2023-10-28,106,Transportes & Log,Matéria-Prima,Chapa de Alumínio,271,378.11,442.41,Entregue
PO-10290,2023-04-23,2023-05-12,2023-05-21,107,Componentes BR,Embalagem,Caixa Papelão G,310,231.49,237.71,Entregue
PO-10291,2023-05-30,2023-06-08,2023-06-12,102,Plásticos do Sul,Embalagem,Pallet Padrão,181,237.92,242.44,Entregue
PO-10292,2023-07-31,2023-08-20,2023-08-18,107,Componentes BR,Componentes,Sensor Óptico,301,421.58,414.74,Entregue
PO-10293,2023-03-14,2023-04-02,2023-04-02,104,Global Embalagens,Embalagem,Caixa Papelão G,428,242.67,243.39,Entregue
PO-10294,2023-06-16,2023-06-27,2023-07-08,107,Componentes BR,MRO,Óleo Lubrificante,428,296.18,282.65,Entregue
PO-10295,2023-07-21,2023-08-03,,106,Transportes & Log,Embalagem,Caixa Papelão G,62,25.39,25.78,Pendente
PO-10296,2023-07-09,2023-07-19,2023-07-19,106,Transportes & Log,Componentes,Placa de Circuito,413,347.54,407.33,Entregue
PO-10297,2023-03-27,2023-04-06,2023-04-05,105,Química Inovadora,Embalagem,Pallet Padrão,432,312.76,346.8,Entregue
PO-10298,2023-04-14,2023-04-20,2023-04-18,104,Global Embalagens,Matéria-Prima,Resina Epóxi,217,66.64,73.48,Entregue
PO-10299,2023-11-04,2023-11-22,2023-12-02,101,Metalúrgica AçoForte,Matéria-Prima,Resina Epóxi,251,256.14,251.21,Entregue
PO-10300,2023-08-29,2023-09-12,2023-09-10,104,Global Embalagens,Embalagem,Pallet Padrão,340,116.35,129.84,Entregue
PO-10301,2023-05-04,2023-05-18,2023-05-18,106,Transportes & Log,Componentes,Sensor Óptico,419,419.15,432.03,Entregue
PO-10302,2023-08-26,2023-09-02,,101,Metalúrgica AçoForte,MRO,Ferramentas de Corte,421,495.69,475.83,Pendente
PO-10303,2023-07-28,2023-08-13,2023-08-16,106,Transportes & Log,Componentes,Placa de Circuito,43,125.71,135.51,Entregue
PO-10304,2023-10-14,2023-10-25,2023-10-25,105,Química Inovadora,Matéria-Prima,Bobina de Aço,311,54.66,56.05,Entregue
PO-10305,2023-11-22,2023-12-07,2023-12-05,105,Química Inovadora,Matéria-Prima,Polímero Granulado,287,217.08,246.73,Entregue
PO-10306,2023-09-27,2023-10-17,2023-10-17,103,Eletrônicos Tech,MRO,Luvas de Proteção,221,377.27,415.53,Entregue
PO-10307,2023-06-28,2023-07-17,2023-07-16,108,Importadora Oriente,MRO,Luvas de Proteção,271,301.21,344.54,Entregue
PO-10308,2023-12-01,2023-12-20,2023-12-25,104,Global Embalagens,MRO,Ferramentas de Corte,273,18.61,20.13,Devolvido
PO-10309,2023-01-18,2023-02-07,2023-02-10,101,Metalúrgica AçoForte,MRO,Luvas de Proteção,398,93.92,106.96,Devolvido
PO-10310,2023-12-13,2024-01-01,2024-01-06,103,Eletrônicos Tech,Matéria-Prima,Chapa de Alumínio,389,317.35,360.21,Devolvido
PO-10311,2023-02-26,2023-03-16,2023-03-13,101,Metalúrgica AçoForte,Embalagem,Filme Stretch,448,25.26,25.64,Entregue
PO-10312,2023-11-01,2023-11-09,2023-11-09,102,Plásticos do Sul,Componentes,Microchip X1,220,186.68,200.02,Entregue
PO-10313,2023-12-04,2023-12-17,2023-12-17,105,Química Inovadora,Matéria-Prima,Bobina de Aço,446,317.01,361.24,Entregue
PO-10314,2023-01-04,2023-01-24,2023-01-23,102,Plásticos do Sul,Componentes,Parafuso Inox,451,317.58,347.2,Entregue
PO-10315,2023-07-23,2023-08-02,2023-08-01,108,Importadora Oriente,Matéria-Prima,Chapa de Alumínio,471,214.72,205.07,Entregue
PO-10316,2023-02-16,2023-02-21,2023-02-23,105,Química Inovadora,MRO,Óleo Lubrificante,475,65.5,74.33,Entregue
PO-10317,2023-09-14,2023-10-03,2023-10-16,108,Importadora Oriente,Matéria-Prima,Polímero Granulado,426,139.59,144.23,Entregue
PO-10318,2023-02-02,2023-02-15,,103,Eletrônicos Tech,Componentes,Parafuso Inox,32,278.3,300.26,Pendente
PO-10319,2023-06-12,2023-06-25,2023-06-22,101,Metalúrgica AçoForte,MRO,Óleo Lubrificante,170,203.73,200.55,Entregue
PO-10320,2023-06-17,2023-06-29,2023-06-28,101,Metalúrgica AçoForte,Matéria-Prima,Bobina de Aço,42,336.85,388.8,Entregue
PO-10321,2023-03-08,2023-03-26,2023-03-23,103,Eletrônicos Tech,Componentes,Placa de Circuito,39,166.46,184.32,Entregue
PO-10322,2023-02-11,2023-02-20,2023-02-18,108,Importadora Oriente,Componentes,Placa de Circuito,151,407.56,470.76,Entregue
PO-10323,2023-02-01,2023-02-10,2023-02-18,108,Importadora Oriente,MRO,Ferramentas de Corte,402,409.6,427.97,Entregue
PO-10324,2023-08-06,2023-08-13,2023-08-12,102,Plásticos do Sul,Matéria-Prima,Polímero Granulado,447,402.63,417.95,Entregue
PO-10325,2023-05-05,2023-05-20,,101,Metalúrgica AçoForte,MRO,Luvas de Proteção,328,13.49,13.79,Pendente
PO-10326,2023-07-09,2023-07-14,2023-07-12,101,Metalúrgica AçoForte,Matéria-Prima,Resina Epóxi,344,210.74,213.81,Entregue
PO-10327,2023-03-14,2023-03-20,2023-03-20,102,Plásticos do Sul,Matéria-Prima,Chapa de Alumínio,307,335.03,380.45,Entregue
PO-10328,2023-10-02,2023-10-11,2023-10-10,107,Componentes BR,Matéria-Prima,Chapa de Alumínio,459,310.22,332.88,Entregue
PO-10329,2023-02-07,2023-02-17,2023-02-17,103,Eletrônicos Tech,Componentes,Sensor Óptico,227,260.35,253.61,Entregue
PO-10330,2023-12-18,2023-12-24,2024-01-06,107,Componentes BR,Matéria-Prima,Resina Epóxi,100,496.06,494.88,Entregue
PO-10331,2023-10-04,2023-10-09,2023-10-08,106,Transportes & Log,Embalagem,Filme Stretch,409,108.28,124.08,Entregue
PO-10332,2023-07-27,2023-08-03,2023-08-07,101,Metalúrgica AçoForte,Embalagem,Pallet Padrão,42,263.28,308.34,Devolvido
PO-10333,2023-05-06,2023-05-14,2023-05-14,106,Transportes & Log,Componentes,Placa de Circuito,143,131.27,134.54,Entregue
PO-10334,2023-02-02,2023-02-16,2023-02-15,106,Transportes & Log,Componentes,Parafuso Inox,22,325.27,376.1,Entregue
PO-10335,2023-10-29,2023-11-17,2023-11-15,106,Transportes & Log,Matéria-Prima,Resina Epóxi,405,253.63,255.71,Entregue
PO-10336,2023-11-05,2023-11-15,2023-11-13,104,Global Embalagens,Embalagem,Filme Stretch,471,328.16,358.93,Entregue
PO-10337,2023-09-11,2023-09-28,2023-09-28,106,Transportes & Log,MRO,Ferramentas de Corte,391,177.38,193.27,Entregue
PO-10338,2023-12-17,2023-12-31,2024-01-03,105,Química Inovadora,MRO,Óleo Lubrificante,63,176.22,179.73,Devolvido
PO-10339,2023-06-08,2023-06-13,2023-06-12,105,Química Inovadora,MRO,Ferramentas de Corte,20,220.85,233.36,Entregue
PO-10340,2023-10-22,2023-11-02,2023-10-30,103,Eletrônicos Tech,Embalagem,Pallet Padrão,89,271.31,261.32,Entregue
PO-10341,2023-01-01,2023-01-19,2023-01-16,105,Química Inovadora,MRO,Ferramentas de Corte,288,101.75,118.97,Entregue
PO-10342,2023-03-13,2023-03-20,2023-03-18,102,Plásticos do Sul,Componentes,Parafuso Inox,149,233.34,222.73,Entregue
PO-10343,2023-06-20,2023-06-30,2023-06-27,108,Importadora Oriente,Matéria-Prima,Resina Epóxi,234,324.17,340.92,Entregue
PO-10344,2023-02-06,2023-02-11,2023-02-10,104,Global Embalagens,MRO,Luvas de Proteção,172,338.81,350.84,Entregue
PO-10345,2023-09-11,2023-09-20,2023-09-25,101,Metalúrgica AçoForte,MRO,Ferramentas de Corte,162,444.33,469.13,Entregue
PO-10346,2023-06-27,2023-07-06,2023-07-09,105,Química Inovadora,Embalagem,Caixa Papelão G,59,163.01,176.97,Entregue
PO-10347,2023-11-17,2023-12-06,2023-12-03,102,Plásticos do Sul,Embalagem,Filme Stretch,166,439.28,473.27,Entregue
PO-10348,2023-06-08,2023-06-16,2023-06-16,105,Química Inovadora,MRO,Óleo Lubrificante,488,480.34,469.35,Entregue
PO-10349,2023-01-04,2023-01-12,2023-01-10,102,Plásticos do Sul,MRO,Luvas de Proteção,131,242.79,268.68,Entregue
PO-10350,2023-01-02,2023-01-21,2023-01-19,108,Importadora Oriente,Componentes,Parafuso Inox,159,39.96,45.56,Entregue
PO-10351,2023-02-05,2023-02-23,2023-02-22,103,Eletrônicos Tech,MRO,Ferramentas de Corte,52,384.04,369.22,Entregue
PO-10352,2023-09-27,2023-10-12,,106,Transportes & Log,Embalagem,Pallet Padrão,479,225.68,229.08,Pendente
PO-10353,2023-11-20,2023-11-27,,101,Metalúrgica AçoForte,Matéria-Prima,Polímero Granulado,136,482.01,486.57,Pendente
PO-10354,2023-06-05,2023-06-17,2023-06-20,104,Global Embalagens,Matéria-Prima,Resina Epóxi,411,412.93,457.16,Entregue
PO-10355,2023-11-24,2023-12-13,2023-12-17,104,Global Embalagens,Embalagem,Filme Stretch,199,391.1,412.06,Entregue
PO-10356,2023-07-27,2023-08-08,2023-08-05,107,Componentes BR,MRO,Luvas de Proteção,138,318.46,352.65,Entregue
PO-10357,2023-04-05,2023-04-20,2023-04-17,104,Global Embalagens,Embalagem,Filme Stretch,207,15.71,17.0,Entregue
PO-10358,2023-03-19,2023-03-24,,108,Importadora Oriente,Componentes,Placa de Circuito,487,58.56,67.49,Pendente
PO-10359,2023-11-17,2023-12-02,2023-12-08,107,Componentes BR,Embalagem,Pallet Padrão,150,308.84,335.07,Entregue
PO-10360,2023-06-09,2023-06-17,2023-06-27,107,Componentes BR,Matéria-Prima,Resina Epóxi,489,478.34,473.86,Entregue
PO-10361,2023-02-05,2023-02-17,,101,Metalúrgica AçoForte,Matéria-Prima,Bobina de Aço,22,437.42,474.33,Pendente
PO-10362,2023-08-16,2023-08-27,2023-08-26,102,Plásticos do Sul,MRO,Ferramentas de Corte,80,214.62,232.17,Entregue
PO-10363,2023-03-06,2023-03-25,2023-03-23,107,Componentes BR,Componentes,Parafuso Inox,241,12.47,14.13,Entregue
PO-10364,2023-08-28,2023-09-07,2023-09-06,103,Eletrônicos Tech,Componentes,Sensor Óptico,365,71.01,73.31,Entregue
PO-10365,2023-06-19,2023-06-24,2023-06-22,103,Eletrônicos Tech,MRO,Luvas de Proteção,38,232.52,231.94,Entregue
PO-10366,2023-06-27,2023-07-15,2023-07-15,104,Global Embalagens,Componentes,Parafuso Inox,282,277.64,279.66,Entregue
PO-10367,2023-05-28,2023-06-10,2023-06-15,104,Global Embalagens,Embalagem,Pallet Padrão,285,436.53,442.83,Entregue
PO-10368,2023-07-12,2023-07-23,2023-08-01,101,Metalúrgica AçoForte,Componentes,Placa de Circuito,142,145.17,142.84,Entregue
PO-10369,2023-07-16,2023-07-30,2023-08-14,101,Metalúrgica AçoForte,Matéria-Prima,Resina Epóxi,206,110.65,120.9,Entregue
PO-10370,2023-03-14,2023-03-29,2023-03-29,104,Global Embalagens,MRO,Óleo Lubrificante,227,26.67,25.59,Entregue
PO-10371,2023-06-10,2023-06-24,2023-06-22,106,Transportes & Log,MRO,Luvas de Proteção,18,110.27,122.91,Entregue
PO-10372,2023-02-05,2023-02-11,2023-02-08,108,Importadora Oriente,Componentes,Microchip X1,235,122.33,124.29,Entregue
PO-10373,2023-04-21,2023-05-04,,103,Eletrônicos Tech,Matéria-Prima,Chapa de Alumínio,251,417.65,453.69,Pendente
PO-10374,2023-10-05,2023-10-23,2023-10-23,101,Metalúrgica AçoForte,MRO,Ferramentas de Corte,454,328.47,359.84,Entregue
PO-10375,2023-09-05,2023-09-11,2023-09-13,102,Plásticos do Sul,MRO,Óleo Lubrificante,439,49.87,47.94,Devolvido
PO-10376,2023-03-26,2023-04-09,2023-04-10,105,Química Inovadora,Embalagem,Filme Stretch,406,16.83,19.67,Devolvido
PO-10377,2023-04-17,2023-04-26,2023-04-23,107,Componentes BR,Embalagem,Caixa Papelão G,418,205.0,230.31,Entregue
PO-10378,2023-02-20,2023-03-12,2023-03-12,104,Global Embalagens,Embalagem,Pallet Padrão,169,402.81,407.49,Entregue
PO-10379,2023-12-24,2024-01-10,2024-01-09,108,Importadora Oriente,Componentes,Placa de Circuito,449,124.21,122.04,Entregue
PO-10380,2023-06-27,2023-07-13,2023-07-13,103,Eletrônicos Tech,Matéria-Prima,Chapa de Alumínio,24,192.74,187.3,Entregue
PO-10381,2023-12-07,2023-12-18,2024-01-02,105,Química Inovadora,Embalagem,Filme Stretch,200,134.17,129.69,Entregue
